url,title,date,class,venue
https://vault.racerxonline.com/1980-04-27/250sx/silverdome,Pontiac 2 - 250SX,"April 27, 1980",250sx,Silverdome
https://vault.racerxonline.com/1980-05-03/250sx/superdome,New Orleans 1 - 250SX,"May 3, 1980",250sx,Superdome
https://vault.racerxonline.com/1980-05-04/250sx/superdome,New Orleans 2 - 250SX,"May 4, 1980",250sx,Superdome
https://vault.racerxonline.com/1980-05-10/250sx/arrowhead-stadium,Kansas City - 250SX,"May 10, 1980",250sx,Arrowhead Stadium
https://vault.racerxonline.com/1980-05-18/125mx/moto-x-338,Moto-X 338 - 125MX,"May 18, 1980",125mx,Moto X 338
https://vault.racerxonline.com/1980-05-18/250mx/moto-x-338,Moto-X 338 - 250MX,"May 18, 1980",250mx,Moto X 338
https://vault.racerxonline.com/1980-05-25/250mx/high-point-raceway,High Point Raceway - 250MX,"May 25, 1980",250mx,High Point Raceway
https://vault.racerxonline.com/1980-05-25/500mx/high-point-raceway,High Point Raceway - 500MX,"May 25, 1980",500mx,High Point Raceway
https://vault.racerxonline.com/1980-06-01/250mx/red-bud-track-n-trail,RedBud Track 'n Trail - 250MX,"June 1, 1980",250mx,Red Bud Track N Trail
https://vault.racerxonline.com/1980-06-01/500mx/red-bud-track-n-trail,RedBud Track 'n Trail - 500MX,"June 1, 1980",500mx,Red Bud Track N Trail
https://vault.racerxonline.com/1980-06-08/250mx/atlanta-international-raceway,Atlanta International Raceway - 250MX,"June 8, 1980",250mx,Atlanta International Raceway
https://vault.racerxonline.com/1980-06-08/500mx/atlanta-international-raceway,Atlanta International Raceway - 500MX,"June 8, 1980",500mx,Atlanta International Raceway
https://vault.racerxonline.com/1980-06-15/250mx/lakewood-sports-cycle-park,Lakewood Sports Cycle Park - 250MX,"June 15, 1980",250mx,Lakewood Sports Cycle Park
https://vault.racerxonline.com/1980-06-15/500mx/lakewood-sports-cycle-park,Lakewood Sports Cycle Park - 500MX,"June 15, 1980",500mx,Lakewood Sports Cycle Park
https://vault.racerxonline.com/1980-06-29/125mx/sears-point-international-raceway,Sears Point International Raceway - 125MX,"June 29, 1980",125mx,Sears Point International Raceway
https://vault.racerxonline.com/1980-06-29/500mx/sears-point-international-raceway,Sears Point International Raceway - 500MX,"June 29, 1980",500mx,Sears Point International Raceway
https://vault.racerxonline.com/1980-07-06/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 6, 1980",125mx,Washougal Motocross Park
https://vault.racerxonline.com/1980-07-06/500mx/washougal-motocross-park,Washougal Motocross - 500MX,"July 6, 1980",500mx,Washougal Motocross Park
https://vault.racerxonline.com/1980-07-12/250sx/los-angeles-memorial-coliseum,Los Angeles 1 - 250SX,"July 12, 1980",250sx,Los Angeles Memorial Coliseum
https://vault.racerxonline.com/1980-07-13/250sx/los-angeles-memorial-coliseum,Los Angeles 2 - 250SX,"July 13, 1980",250sx,Los Angeles Memorial Coliseum
https://vault.racerxonline.com/1980-08-09/250sx/john-f-kennedy-stadium,Philadelphia 1 - 250SX,"August 9, 1980",250sx,John F Kennedy Stadium
https://vault.racerxonline.com/1980-08-10/250sx/john-f-kennedy-stadium,Philadelphia 2 - 250SX,"August 10, 1980",250sx,John F Kennedy Stadium
https://vault.racerxonline.com/1980-08-24/125mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 125MX,"August 24, 1980",125mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1980-08-24/500mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 500MX,"August 24, 1980",500mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1980-08-31/125mx/sunshine-speedway,Sunshine Speedway - 125MX,"August 31, 1980",125mx,Sunshine Speedway
https://vault.racerxonline.com/1980-08-31/500mx/sunshine-speedway,Sunshine Speedway - 500MX,"August 31, 1980",500mx,Sunshine Speedway
https://vault.racerxonline.com/1980-10-25/250sx/jack-murphy-stadium,San Diego - 250SX,"October 25, 1980",250sx,Jack Murphy Stadium
https://vault.racerxonline.com/1981-01-31/250sx/anaheim-stadium,Anaheim - 250SX,"January 31, 1981",250sx,Anaheim Stadium
https://vault.racerxonline.com/1981-02-14/250sx/kingdome,Seattle 1 - 250SX,"February 14, 1981",250sx,Kingdome
https://vault.racerxonline.com/1981-02-15/250sx/kingdome,Seattle 2 - 250SX,"February 15, 1981",250sx,Kingdome
https://vault.racerxonline.com/1981-02-28/250sx/fulton-county-stadium,Atlanta - 250SX,"February 28, 1981",250sx,Fulton County Stadium
https://vault.racerxonline.com/1981-03-07/250sx/daytona-international-speedway,Daytona - 250SX,"March 7, 1981",250sx,Daytona International Speedway
https://vault.racerxonline.com/1981-03-13/250sx/astrodome,Houston 1 - 250SX,"March 13, 1981",250sx,Astrodome
https://vault.racerxonline.com/1981-03-14/250sx/astrodome,Houston 2 - 250SX,"March 14, 1981",250sx,Astrodome
https://vault.racerxonline.com/1981-03-29/125mx/hangtown-motocross-classic,Hangtown Motocross Classic - 125MX,"March 29, 1981",125mx,Hangtown Motocross Classic
https://vault.racerxonline.com/1981-03-29/250mx/hangtown-motocross-classic,Hangtown Motocross Classic - 250MX,"March 29, 1981",250mx,Hangtown Motocross Classic
https://vault.racerxonline.com/1981-04-05/125mx/saddleback-park,Saddleback Park - 125MX,"April 5, 1981",125mx,Saddleback Park
https://vault.racerxonline.com/1981-04-05/250mx/saddleback-park,Saddleback Park - 250MX,"April 5, 1981",250mx,Saddleback Park
https://vault.racerxonline.com/1981-04-12/125mx/lake-whitney-cycle-ranch,Lake Whitney Cycle Ranch - 125MX,"April 12, 1981",125mx,Lake Whitney Cycle Ranch
https://vault.racerxonline.com/1981-04-12/250mx/lake-whitney-cycle-ranch,Lake Whitney Cycle Ranch - 250MX,"April 12, 1981",250mx,Lake Whitney Cycle Ranch
https://vault.racerxonline.com/1981-04-25/250sx/silverdome,Pontiac 1 - 250SX,"April 25, 1981",250sx,Silverdome
https://vault.racerxonline.com/1981-04-26/250sx/silverdome,Pontiac 2 - 250SX,"April 26, 1981",250sx,Silverdome
https://vault.racerxonline.com/1981-05-02/250sx/arrowhead-stadium,Kansas City - 250SX,"May 2, 1981",250sx,Arrowhead Stadium
https://vault.racerxonline.com/1981-05-10/125mx/road-atlanta,Road Atlanta - 125MX,"May 10, 1981",125mx,Road Atlanta
https://vault.racerxonline.com/1981-05-10/250mx/road-atlanta,Road Atlanta - 250MX,"May 10, 1981",250mx,Road Atlanta
https://vault.racerxonline.com/1981-05-17/250mx/moto-x-338,Moto-X 338 - 250MX,"May 17, 1981",250mx,Moto X 338
https://vault.racerxonline.com/1981-05-17/500mx/moto-x-338,Moto-X 338 - 500MX,"May 17, 1981",500mx,Moto X 338
https://vault.racerxonline.com/1981-05-24/250mx/high-point-raceway,High Point Raceway - 250MX,"May 24, 1981",250mx,High Point Raceway
https://vault.racerxonline.com/1981-05-24/500mx/high-point-raceway,High Point Raceway - 500MX,"May 24, 1981",500mx,High Point Raceway
https://vault.racerxonline.com/1981-06-07/250mx/sunshine-speedway,Sunshine Speedway - 250MX,"June 7, 1981",250mx,Sunshine Speedway
https://vault.racerxonline.com/1981-06-07/500mx/sunshine-speedway,Sunshine Speedway - 500MX,"June 7, 1981",500mx,Sunshine Speedway
https://vault.racerxonline.com/1981-06-14/250mx/cdr-tech-track,CDR Tech Track - 250MX,"June 14, 1981",250mx,Cdr Tech Track
https://vault.racerxonline.com/1981-06-14/500mx/cdr-tech-track,CDR Tech Track - 500MX,"June 14, 1981",500mx,Cdr Tech Track
https://vault.racerxonline.com/1981-06-28/125mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 125MX,"June 28, 1981",125mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1981-06-28/500mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 500MX,"June 28, 1981",500mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1981-07-05/125mx/red-bud-track-n-trail,RedBud Track 'n Trail - 125MX,"July 5, 1981",125mx,Red Bud Track N Trail
https://vault.racerxonline.com/1981-07-05/500mx/red-bud-track-n-trail,RedBud Track 'n Trail - 500MX,"July 5, 1981",500mx,Red Bud Track N Trail
https://vault.racerxonline.com/1981-07-11/250sx/los-angeles-memorial-coliseum,Los Angeles - 250SX,"July 11, 1981",250sx,Los Angeles Memorial Coliseum
https://vault.racerxonline.com/1981-08-02/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"August 2, 1981",125mx,Washougal Motocross Park
https://vault.racerxonline.com/1981-08-02/500mx/washougal-motocross-park,Washougal Motocross - 500MX,"August 2, 1981",500mx,Washougal Motocross Park
https://vault.racerxonline.com/1981-08-16/125mx/carlsbad-raceway,Carlsbad Raceway - 125MX,"August 16, 1981",125mx,Carlsbad Raceway
https://vault.racerxonline.com/1981-08-16/500mx/carlsbad-raceway,Carlsbad Raceway - 500MX,"August 16, 1981",500mx,Carlsbad Raceway
https://vault.racerxonline.com/1981-11-14/250sx/jack-murphy-stadium,San Diego - 250SX,"November 14, 1981",250sx,Jack Murphy Stadium
https://vault.racerxonline.com/1982-01-30/250sx/anaheim-stadium,Anaheim - 250SX,"January 30, 1982",250sx,Anaheim Stadium
https://vault.racerxonline.com/1982-02-13/250sx/kingdome,Seattle 1 - 250SX,"February 13, 1982",250sx,Kingdome
https://vault.racerxonline.com/1982-02-14/250sx/kingdome,Seattle 2 - 250SX,"February 14, 1982",250sx,Kingdome
https://vault.racerxonline.com/1982-02-27/250sx/fulton-county-stadium,Atlanta - 250SX,"February 27, 1982",250sx,Fulton County Stadium
https://vault.racerxonline.com/1982-03-06/250sx/daytona-international-speedway,Daytona - 250SX,"March 6, 1982",250sx,Daytona International Speedway
https://vault.racerxonline.com/1982-03-19/250sx/astrodome,Houston 1 - 250SX,"March 19, 1982",250sx,Astrodome
https://vault.racerxonline.com/1982-03-20/250sx/astrodome,Houston 2 - 250SX,"March 20, 1982",250sx,Astrodome
https://vault.racerxonline.com/1982-03-28/125mx/hangtown-motocross-classic,Hangtown Motocross Classic - 125MX,"March 28, 1982",125mx,Hangtown Motocross Classic
https://vault.racerxonline.com/1982-03-28/250mx/hangtown-motocross-classic,Hangtown Motocross Classic - 250MX,"March 28, 1982",250mx,Hangtown Motocross Classic
https://vault.racerxonline.com/1982-04-04/125mx/saddleback-park,Saddleback Park - 125MX,"April 4, 1982",125mx,Saddleback Park
https://vault.racerxonline.com/1982-04-04/250mx/saddleback-park,Saddleback Park - 250MX,"April 4, 1982",250mx,Saddleback Park
https://vault.racerxonline.com/1982-04-18/125mx/lake-whitney-cycle-ranch,Lake Whitney Cycle Ranch - 125MX,"April 18, 1982",125mx,Lake Whitney Cycle Ranch
https://vault.racerxonline.com/1982-04-18/250mx/lake-whitney-cycle-ranch,Lake Whitney Cycle Ranch - 250MX,"April 18, 1982",250mx,Lake Whitney Cycle Ranch
https://vault.racerxonline.com/1982-04-24/250sx/silverdome,Pontiac 1 - 250SX,"April 24, 1982",250sx,Silverdome
https://vault.racerxonline.com/1982-04-25/250sx/silverdome,Pontiac 2 - 250SX,"April 25, 1982",250sx,Silverdome
https://vault.racerxonline.com/1982-05-02/125mx/sunshine-speedway,Sunshine Speedway - 125MX,"May 2, 1982",125mx,Sunshine Speedway
https://vault.racerxonline.com/1982-05-02/250mx/sunshine-speedway,Sunshine Speedway - 250MX,"May 2, 1982",250mx,Sunshine Speedway
https://vault.racerxonline.com/1982-05-08/250sx/arrowhead-stadium,Kansas City - 250SX,"May 8, 1982",250sx,Arrowhead Stadium
https://vault.racerxonline.com/1982-05-16/250mx/moto-x-338,Moto-X 338 - 250MX,"May 16, 1982",250mx,Moto X 338
https://vault.racerxonline.com/1982-05-16/500mx/moto-x-338,Moto-X 338 - 500MX,"May 16, 1982",500mx,Moto X 338
https://vault.racerxonline.com/1982-05-30/250mx/high-point-raceway,High Point Raceway - 250MX,"May 30, 1982",250mx,High Point Raceway
https://vault.racerxonline.com/1982-05-30/500mx/high-point-raceway,High Point Raceway - 500MX,"May 30, 1982",500mx,High Point Raceway
https://vault.racerxonline.com/1982-06-06/250mx/road-atlanta,Road Atlanta - 250MX,"June 6, 1982",250mx,Road Atlanta
https://vault.racerxonline.com/1982-06-06/500mx/road-atlanta,Road Atlanta - 500MX,"June 6, 1982",500mx,Road Atlanta
https://vault.racerxonline.com/1982-06-13/250mx/cdr-tech-track,CDR Tech Track - 250MX,"June 13, 1982",250mx,Cdr Tech Track
https://vault.racerxonline.com/1982-06-13/500mx/cdr-tech-track,CDR Tech Track - 500MX,"June 13, 1982",500mx,Cdr Tech Track
https://vault.racerxonline.com/1982-06-27/125mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 125MX,"June 27, 1982",125mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1982-06-27/500mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 500MX,"June 27, 1982",500mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1982-07-04/125mx/red-bud-track-n-trail,RedBud Track 'n Trail - 125MX,"July 4, 1982",125mx,Red Bud Track N Trail
https://vault.racerxonline.com/1982-07-04/500mx/red-bud-track-n-trail,RedBud Track 'n Trail - 500MX,"July 4, 1982",500mx,Red Bud Track N Trail
https://vault.racerxonline.com/1982-07-17/250sx/los-angeles-memorial-coliseum,Los Angeles - 250SX,"July 17, 1982",250sx,Los Angeles Memorial Coliseum
https://vault.racerxonline.com/1982-08-08/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"August 8, 1982",125mx,Washougal Motocross Park
https://vault.racerxonline.com/1982-08-08/500mx/washougal-motocross-park,Washougal Motocross - 500MX,"August 8, 1982",500mx,Washougal Motocross Park
https://vault.racerxonline.com/1982-08-15/125mx/carlsbad-raceway,Carlsbad Raceway - 125MX,"August 15, 1982",125mx,Carlsbad Raceway
https://vault.racerxonline.com/1982-08-15/500mx/carlsbad-raceway,Carlsbad Raceway - 500MX,"August 15, 1982",500mx,Carlsbad Raceway
https://vault.racerxonline.com/1982-11-06/250sx/jack-murphy-stadium,San Diego - 250SX,"November 6, 1982",250sx,Jack Murphy Stadium
https://vault.racerxonline.com/1983-01-29/250sx/anaheim-stadium,Anaheim - 250SX,"January 29, 1983",250sx,Anaheim Stadium
https://vault.racerxonline.com/1983-02-12/250sx/kingdome,Seattle 1 - 250SX,"February 12, 1983",250sx,Kingdome
https://vault.racerxonline.com/1983-02-13/250sx/kingdome,Seattle 2 - 250SX,"February 13, 1983",250sx,Kingdome
https://vault.racerxonline.com/1983-03-05/250sx/fulton-county-stadium,Atlanta - 250SX,"March 5, 1983",250sx,Fulton County Stadium
https://vault.racerxonline.com/1983-03-12/250sx/daytona-international-speedway,Daytona - 250SX,"March 12, 1983",250sx,Daytona International Speedway
https://vault.racerxonline.com/1983-03-19/250sx/astrodome,Houston 1 - 250SX,"March 19, 1983",250sx,Astrodome
https://vault.racerxonline.com/1983-03-20/250sx/astrodome,Houston 2 - 250SX,"March 20, 1983",250sx,Astrodome
https://vault.racerxonline.com/1983-03-27/125mx/hangtown-motocross-classic,Hangtown Motocross Classic - 125MX,"March 27, 1983",125mx,Hangtown Motocross Classic
https://vault.racerxonline.com/1983-03-27/250mx/hangtown-motocross-classic,Hangtown Motocross Classic - 250MX,"March 27, 1983",250mx,Hangtown Motocross Classic
https://vault.racerxonline.com/1983-03-27/500mx/hangtown-motocross-classic,Hangtown Motocross Classic - 500MX,"March 27, 1983",500mx,Hangtown Motocross Classic
https://vault.racerxonline.com/1983-04-10/125mx/saddleback-park,Saddleback Park - 125MX,"April 10, 1983",125mx,Saddleback Park
https://vault.racerxonline.com/1983-04-10/250mx/saddleback-park,Saddleback Park - 250MX,"April 10, 1983",250mx,Saddleback Park
https://vault.racerxonline.com/1983-04-10/500mx/saddleback-park,Saddleback Park - 500MX,"April 10, 1983",500mx,Saddleback Park
https://vault.racerxonline.com/1983-04-16/250sx/cottonbowl-stadium,Irving - 250SX,"April 16, 1983",250sx,Cottonbowl Stadium
https://vault.racerxonline.com/1983-04-24/125mx/gatorback-cycle-park,Gatorback Cycle Park - 125MX,"April 24, 1983",125mx,Gatorback Cycle Park
https://vault.racerxonline.com/1983-04-24/250mx/gatorback-cycle-park,Gatorback Cycle Park - 250MX,"April 24, 1983",250mx,Gatorback Cycle Park
https://vault.racerxonline.com/1983-04-24/500mx/gatorback-cycle-park,Gatorback Cycle Park - 500MX,"April 24, 1983",500mx,Gatorback Cycle Park
https://vault.racerxonline.com/1983-04-30/250sx/silverdome,Pontiac 1 - 250SX,"April 30, 1983",250sx,Silverdome
https://vault.racerxonline.com/1983-05-01/250sx/silverdome,Pontiac 2 - 250SX,"May 1, 1983",250sx,Silverdome
https://vault.racerxonline.com/1983-05-07/250sx/arrowhead-stadium,Kansas City - 250SX,"May 7, 1983",250sx,Arrowhead Stadium
https://vault.racerxonline.com/1983-05-14/250sx/rfk-stadium,Washington - 250SX,"May 14, 1983",250sx,Rfk Stadium
https://vault.racerxonline.com/1983-05-22/125mx/st-louis-international-raceway,St Louis International Raceway - 125MX,"May 22, 1983",125mx,St Louis International Raceway
https://vault.racerxonline.com/1983-05-22/250mx/st-louis-international-raceway,St Louis International Raceway - 250MX,"May 22, 1983",250mx,St Louis International Raceway
https://vault.racerxonline.com/1983-05-22/500mx/st-louis-international-raceway,St Louis International Raceway - 500MX,"May 22, 1983",500mx,St Louis International Raceway
https://vault.racerxonline.com/1983-05-29/125mx/high-point-raceway,High Point Raceway - 125MX,"May 29, 1983",125mx,High Point Raceway
https://vault.racerxonline.com/1983-05-29/250mx/high-point-raceway,High Point Raceway - 250MX,"May 29, 1983",250mx,High Point Raceway
https://vault.racerxonline.com/1983-05-29/500mx/high-point-raceway,High Point Raceway - 500MX,"May 29, 1983",500mx,High Point Raceway
https://vault.racerxonline.com/1983-06-05/125mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 125MX,"June 5, 1983",125mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1983-06-05/250mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 250MX,"June 5, 1983",250mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1983-06-05/500mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 500MX,"June 5, 1983",500mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1983-06-11/250sx/citrus-bowl,Orlando - 250SX,"June 11, 1983",250sx,Citrus Bowl
https://vault.racerxonline.com/1983-06-19/125mx/lake-whitney-cycle-ranch,Lake Whitney Cycle Ranch - 125MX,"June 19, 1983",125mx,Lake Whitney Cycle Ranch
https://vault.racerxonline.com/1983-06-19/250mx/lake-whitney-cycle-ranch,Lake Whitney Cycle Ranch - 250MX,"June 19, 1983",250mx,Lake Whitney Cycle Ranch
https://vault.racerxonline.com/1983-06-19/500mx/lake-whitney-cycle-ranch,Lake Whitney Cycle Ranch - 500MX,"June 19, 1983",500mx,Lake Whitney Cycle Ranch
https://vault.racerxonline.com/1983-07-03/125mx/red-bud-track-n-trail,RedBud Track 'n Trail - 125MX,"July 3, 1983",125mx,Red Bud Track N Trail
