event_url,title,date,class,venue,year,Overall,Rider,Hometown,Machine,Moto 1,Moto 2
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,10,Joey Savatgy,"Thomasville, GA",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,11,Michael Leib,"Menifee, CA",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,12,Fredrik Noren,"Lidköping, Sweden",Honda CRF250R,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,13,Cole Martinez,"Rimrock, AZ",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,14,Hayden Mellross,"Lara, Australia",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,15,Mitchell Harrison,"Lansing, MI",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,16,Kyle Cunningham,"Aledo, TX",Suzuki RM-Z250,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,17,Cole Thompson,"Brigden, ON",KTM 250 SX-F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,18,Scott Champion,"Temecula, CA",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,19,Trevor Reis,"San Diego, CA",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,20,Chris Howell,"Spokane, WA",Husqvarna FC 250,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,21,Noah Mcconahy,"Spokane, WA",Husqvarna FC 250,,
https://vault.racerxonline.com/2016-02-20/250sx-west/att-stadium,Arlington - 250SX West,"February 20, 2016",250sx-west,Att Stadium,,22,Austin Politelli,"Menifee, CA",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,1,Ken Roczen,"Mattstedt, Germany",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,2,Ryan Dungey,"Belle Plaine, MN",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,3,Jason Anderson,"Edgewood, NM",Husqvarna FC 450,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,4,Cole Seely,"Newbury Park, CA",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,5,Eli Tomac,"Cortez, CO",Kawasaki KX450F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,6,Marvin Musquin,"La Reole, France",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,7,Davi Millsaps,"Cairo, GA",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,8,Christophe Pourcel,"Marseilles, France",Husqvarna FC 450,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,9,Trey Canard,"Shawnee, OK",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,10,Jake Weimer,"Rupert, ID",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,11,Justin Brayton,"Fort Dodge, IA",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,12,Chad Reed,"Kurri Kurri, Australia",Yamaha YZ450F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,13,Andrew Short,"Colorado Springs, CO",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,14,Wil Hahn,"Wichita, KS",Kawasaki KX450F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,15,Phil Nicoletti,"Cochecton, NY",Yamaha YZ450F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,16,Mike Alessi,"Apple Valley, CA",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,17,Vince Friese,"Cape Girardeau, MO",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,18,Justin Bogle,"Cushing, OK",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,19,Nick Schmidt,"Maryville, WA",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,20,Deven Raper,"Mesa, AZ",Kawasaki KX450F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,21,Weston Peick,"Wildomar, CA",Yamaha YZ450F,,
https://vault.racerxonline.com/2016-02-20/450sx/att-stadium,Arlington - 450SX,"February 20, 2016",450sx,Att Stadium,,22,Alex Ray,"Jackson, TN",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,1,Martin Davalos,"Quito, Ecuador",Husqvarna FC 250,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,2,Malcolm Stewart,"Haines City, FL",Honda CRF250R,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,3,Aaron Plessinger,"Hamilton, OH",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,4,Jeremy Martin,"Millville, MN",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,5,Justin Hill,"Yoncalla, OR",KTM 250 SX-F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,6,R.J. Hampshire,"Hudson, FL",Honda CRF250R,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,7,Darryn Durham,"Butler, PA",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,8,Tyler Bowers,"Danville, KY",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,9,Alex Frye,"Huntingtown, MD",KTM 250 SX-F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,10,Jimmy Albertson,"Mount Vernon, MO",Suzuki RM-Z250,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,11,Matt Bisceglia,"Weatherford, TX",Suzuki RM-Z250,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,12,Dakota Alix,"Jay, VT",KTM 250 SX-F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,13,Benny Bloss,"Oak Grove, MO",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,14,Gannon Audette,"Minneapolis, MN",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,15,Marshal Weltin,"Ubly, MI",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,16,Justin Starling,"Deland, FL",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,17,Anthony Rodriguez,"Caracacus, Venezuela",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,18,Paul Coates,United Kingdom,Kawasaki KX250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,19,Arnaud Tonus,"Geneva, Switzerland",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,20,Jesse Wentland,"Elk River, MN",Honda CRF250R,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,21,Luke Renzland,"Hewitt, NJ",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-02-27/250sx-east/georgia-dome,Atlanta - 250SX East,"February 27, 2016",250sx-east,Georgia Dome,,22,Shane McElrath,"Canton, NC",KTM 250 SX-F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,1,Ryan Dungey,"Belle Plaine, MN",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,2,Marvin Musquin,"La Reole, France",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,3,Chad Reed,"Kurri Kurri, Australia",Yamaha YZ450F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,4,Davi Millsaps,"Cairo, GA",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,5,Justin Brayton,"Fort Dodge, IA",KTM 450 SX-F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,6,Ken Roczen,"Mattstedt, Germany",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,7,Jason Anderson,"Edgewood, NM",Husqvarna FC 450,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,8,Justin Bogle,"Cushing, OK",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,9,Christophe Pourcel,"Marseilles, France",Husqvarna FC 450,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,10,Cole Seely,"Newbury Park, CA",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,11,Eli Tomac,"Cortez, CO",Kawasaki KX450F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,12,Weston Peick,"Wildomar, CA",Yamaha YZ450F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,13,Mike Alessi,"Apple Valley, CA",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,14,James Stewart,"Haines City, FL",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,15,Vince Friese,"Cape Girardeau, MO",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,16,Trey Canard,"Shawnee, OK",Honda CRF450R,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,17,Jake Weimer,"Rupert, ID",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,18,Kyle Cunningham,"Aledo, TX",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,19,Tommy Hahn,"Wichita, KS",Yamaha YZ450F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,20,Nick Schmidt,"Maryville, WA",Suzuki RM-Z450,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,21,AJ Catanzaro,"Portland, CT",Kawasaki KX450F,,
https://vault.racerxonline.com/2016-02-27/450sx/georgia-dome,Atlanta - 450SX,"February 27, 2016",450sx,Georgia Dome,,22,Heath Harrison,"Silverhill, AL",Kawasaki KX450F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,1,Jeremy Martin,"Millville, MN",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,2,Justin Hill,"Yoncalla, OR",KTM 250 SX-F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,3,Martin Davalos,"Quito, Ecuador",Husqvarna FC 250,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,4,Malcolm Stewart,"Haines City, FL",Honda CRF250R,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,5,Aaron Plessinger,"Hamilton, OH",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,6,Arnaud Tonus,"Geneva, Switzerland",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,7,R.J. Hampshire,"Hudson, FL",Honda CRF250R,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,8,Jesse Wentland,"Elk River, MN",Honda CRF250R,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,9,Tyler Bowers,"Danville, KY",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,10,Shane McElrath,"Canton, NC",KTM 250 SX-F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,11,Benny Bloss,"Oak Grove, MO",Yamaha YZ250F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,12,Cedric Soubeyras,"Entraigues Sue, France",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,13,Anthony Rodriguez,"Caracacus, Venezuela",Kawasaki KX250F,,
https://vault.racerxonline.com/2016-03-05/250sx-east/daytona-international-speedway,Daytona - 250SX East,"March 5, 2016",250sx-east,Daytona International Speedway,,14,Dakota Alix,"Jay, VT",KTM 250 SX-F,,
